Total_Stops,Price,journey_Month,Dep_hour,Arrival_hour,Duration_hours,Airline
0,5678,6,2,4,1,Air India
1,12347,3,13,18,5,Jet Airways
1,13843,3,9,4,19,Jet Airways
1,14151,5,17,10,17,Jet Airways
0,3841,5,22,0,2,SpiceJet
0,3419,6,0,3,2,IndiGo
1,8266,6,11,19,7,Multiple carriers
0,3597,6,14,17,2,IndiGo
0,5000,6,5,8,3,IndiGo
1,6857,5,6,10,3,Air Asia
1,14231,3,18,8,13,Jet Airways
1,9646,6,7,22,15,Multiple carriers
1,11087,3,22,13,14,IndiGo
1,14781,5,21,9,12,Jet Airways
0,4804,4,4,7,2,IndiGo
2,19329,3,10,18,32,Jet Airways
1,16289,3,19,18,23,Jet Airways
0,5620,3,22,1,2,Air Asia
1,12284,3,7,12,5,Jet Airways
1,6016,6,2,7,5,Vistara
0,4784,5,16,18,1,IndiGo
1,13377,6,16,1,9,Multiple carriers
1,7851,4,6,16,9,Multiple carriers
0,3971,5,9,12,2,SpiceJet
0,4804,5,15,18,2,Multiple carriers
1,10844,5,16,22,6,Jet Airways
0,2754,3,2,4,1,IndiGo
1,7640,5,14,22,8,IndiGo
1,9314,5,9,14,28,Jet Airways
0,5176,4,13,16,2,Air India
2,6057,3,17,9,16,Air India
1,4957,3,16,22,6,SpiceJet
1,7744,3,15,23,8,SpiceJet
1,11200,6,8,19,10,Multiple carriers
0,3858,5,14,17,2,IndiGo
0,3145,3,11,13,2,Air India
1,9264,3,16,1,9,IndiGo
1,10188,3,14,19,5,GoAir
1,10262,6,22,4,5,Jet Airways
2,10598,3,5,19,38,Air India
1,8907,6,6,23,16,Air India
1,6795,6,17,1,7,Multiple carriers
1,6010,3,22,23,25,Air India
2,12872,5,9,12,27,Jet Airways
2,12940,5,18,19,24,Air India
0,3859,3,9,12,2,SpiceJet
1,5013,3,8,12,4,Air India
0,4077,5,23,2,2,IndiGo
2,15129,5,5,4,22,Jet Airways
0,4823,5,18,21,2,IndiGo
1,17471,3,22,20,21,Jet Airways
0,7120,6,23,2,2,Air Asia
2,17049,5,10,5,19,Air India
1,7480,5,20,9,12,Air India
1,13555,3,22,8,9,Jet Airways
1,7845,3,17,1,7,IndiGo
1,4959,6,7,12,5,GoAir
1,12395,3,11,22,11,Vistara
1,14151,5,20,23,27,Jet Airways
0,7229,5,11,14,2,Jet Airways
1,10529,5,11,19,7,Multiple carriers
0,4148,3,9,12,2,IndiGo
0,4622,3,6,9,2,SpiceJet
0,11913,3,16,18,2,Vistara
0,8016,6,15,18,2,Jet Airways
1,8073,5,8,21,13,Multiple carriers
0,5176,4,13,16,2,Air India
2,12802,5,16,13,20,Air India
0,4435,3,20,23,2,Air India
1,5703,4,7,12,4,IndiGo
1,5746,3,11,15,4,IndiGo
0,5575,3,5,8,2,SpiceJet
0,3943,5,21,0,3,IndiGo
0,4823,5,7,10,2,Air India
1,14151,5,20,21,24,Jet Airways
0,7229,4,7,10,3,Jet Airways
1,10262,6,18,12,18,Jet Airways
0,5674,3,5,8,2,Air India
0,9564,6,11,14,3,Jet Airways
1,5022,3,20,23,26,Air India
1,4864,5,7,12,5,IndiGo
2,14011,3,16,19,26,Air India
1,6442,6,7,16,8,IndiGo
1,11096,5,10,20,10,Air India
0,3597,6,14,17,2,IndiGo
1,6749,4,15,22,6,SpiceJet
0,5613,6,21,23,2,Vistara
0,3943,6,13,15,2,IndiGo
1,62427,3,5,12,6,Jet Airways Business
1,7832,3,7,13,6,Jet Airways
2,11543,3,5,4,22,Jet Airways
2,11432,5,9,5,20,Air India
1,14151,5,17,18,25,Jet Airways
2,13437,5,16,16,23,Air India
2,15129,5,23,4,29,Jet Airways
0,5224,5,14,16,2,IndiGo
2,11360,3,10,18,8,Jet Airways
1,12284,3,8,7,23,Jet Airways
1,13044,6,18,18,23,Jet Airways
1,9134,3,8,16,7,Jet Airways
0,11982,6,17,20,2,Vistara
1,6093,6,10,21,10,IndiGo
1,8586,5,20,8,12,Jet Airways
1,15851,5,2,12,10,Jet Airways
1,10262,6,17,4,10,Jet Airways
1,6151,3,16,22,5,Air Asia
2,11507,6,21,19,21,Jet Airways
1,13941,5,6,4,22,Jet Airways
1,12384,5,17,23,6,Jet Airways
1,14151,5,17,23,6,Jet Airways
0,3873,4,9,11,2,SpiceJet
0,9481,3,17,19,2,Air India
1,11841,6,20,9,13,Jet Airways
0,1965,6,13,14,1,SpiceJet
1,14178,5,21,4,7,Jet Airways
1,8018,6,13,22,9,Multiple carriers
1,12767,3,15,18,27,Jet Airways
1,13626,6,6,18,11,Jet Airways
1,14848,6,10,19,9,Multiple carriers
0,7229,3,11,14,2,Jet Airways
1,14571,6,8,16,7,Jet Airways
1,6093,6,14,22,7,Multiple carriers
0,4668,6,21,23,2,Vistara
1,7670,5,15,1,10,Multiple carriers
1,8452,5,20,22,26,Vistara
1,10703,5,9,14,28,Jet Airways
0,7202,5,9,13,3,Jet Airways
1,14571,5,6,16,9,Jet Airways
1,10262,6,22,12,13,Jet Airways
1,13062,3,9,21,12,Multiple carriers
2,13292,6,5,4,22,Jet Airways
1,10529,5,7,19,11,Multiple carriers
0,4174,6,9,11,2,SpiceJet
0,6482,3,5,7,2,IndiGo
1,14676,6,9,18,8,Jet Airways
1,11125,3,7,22,15,Multiple carriers
0,4995,5,7,8,1,Jet Airways
1,14388,5,18,8,13,Jet Airways
0,4174,4,15,17,2,IndiGo
0,4804,5,21,0,2,IndiGo
1,7832,3,5,15,9,Jet Airways
1,17024,3,13,18,5,Jet Airways
1,14714,6,7,12,5,Jet Airways
1,7094,3,7,22,14,IndiGo
1,7563,3,14,22,7,Multiple carriers
0,7931,3,14,17,3,Air India
2,13376,6,14,4,13,Jet Airways
1,10262,6,13,12,23,Jet Airways
0,4239,5,20,23,2,GoAir
1,8576,5,16,7,15,Air India
0,2754,3,19,20,1,IndiGo
1,6681,3,13,8,18,Air India
0,4823,6,18,21,2,IndiGo
2,11552,3,7,19,36,Air India
1,16079,6,22,4,5,Jet Airways
2,19907,3,16,4,35,Jet Airways
1,17024,3,17,4,10,Air India
1,7363,3,17,1,8,Multiple carriers
1,12242,3,8,18,10,Jet Airways
0,5678,3,2,4,1,Jet Airways
1,10262,6,2,4,26,Jet Airways
0,7229,3,2,4,2,Jet Airways
1,14571,5,16,22,6,Jet Airways
2,13039,5,17,7,14,Air India
1,9069,6,14,19,5,Air India
1,5963,3,19,4,8,IndiGo
0,2050,3,21,22,1,Air India
0,3383,5,4,7,2,Air Asia
0,5224,5,14,16,2,IndiGo
1,10262,6,13,19,6,Air Asia
1,4565,5,15,20,5,IndiGo
1,10844,5,6,18,11,Jet Airways
1,8849,4,21,4,7,Jet Airways
1,14388,5,20,4,8,Jet Airways
2,7662,5,5,13,7,Air India
0,4591,4,13,15,2,Jet Airways
1,13817,3,16,23,6,Jet Airways
1,16079,5,9,19,10,Jet Airways
1,14388,5,6,12,5,Jet Airways
2,16274,5,5,12,7,Jet Airways
1,10262,6,10,4,18,Jet Airways
0,4990,4,18,21,2,IndiGo
0,3342,5,2,4,1,IndiGo
0,7240,3,9,12,2,Vistara
1,7198,6,18,1,7,Multiple carriers
2,13882,6,9,4,19,Jet Airways
0,5403,4,7,9,2,Vistara
1,16946,3,14,21,7,Jet Airways
0,3625,6,9,12,2,SpiceJet
1,6752,6,16,6,13,Jet Airways
2,13261,3,10,17,7,Air India
1,8529,6,6,10,27,Jet Airways
1,6093,4,6,21,14,IndiGo
1,10262,6,21,19,21,Jet Airways
1,13555,3,11,20,8,Jet Airways
1,6938,6,16,22,6,IndiGo
1,8759,6,7,22,14,Air Asia
1,13364,4,21,4,7,Jet Airways
1,15190,6,7,19,11,Jet Airways
1,5608,5,10,17,7,Jet Airways
0,7229,5,19,22,3,Jet Airways
1,8784,5,4,21,16,IndiGo
1,11087,3,22,9,10,Jet Airways
0,7229,5,8,11,3,Jet Airways
0,12649,3,13,15,2,IndiGo
1,5583,6,6,11,5,SpiceJet
1,7412,3,8,7,22,Jet Airways
1,7064,4,20,12,16,Jet Airways
0,7229,4,8,11,3,Jet Airways
1,11654,3,9,23,14,Air India
0,3850,6,7,10,2,IndiGo
1,11467,5,9,14,28,Jet Airways
1,14781,5,18,16,21,Jet Airways
0,3841,6,9,11,2,SpiceJet
1,8586,5,18,10,15,Jet Airways
1,14781,5,8,19,11,IndiGo
1,11087,3,14,20,6,IndiGo
0,4804,6,22,0,2,Air India
0,6741,6,6,9,3,Vistara
1,9646,6,13,22,9,Multiple carriers
2,11432,5,16,5,12,Jet Airways
0,1965,5,22,0,1,SpiceJet
1,15136,3,11,21,9,Multiple carriers
2,13591,6,16,19,26,Air India
0,3100,6,13,15,1,Air India
0,5224,4,15,17,2,SpiceJet
1,13994,6,9,19,9,Air India
1,15136,3,13,1,11,Multiple carriers
0,3540,5,5,7,2,IndiGo
1,14178,5,14,9,19,Air India
2,13376,6,14,4,13,IndiGo
0,4423,4,5,8,2,SpiceJet
0,6961,6,13,16,2,Air India
1,10262,6,15,12,21,Jet Airways
1,7480,6,17,9,16,Air India
2,10368,6,9,12,26,Jet Airways
1,8576,5,9,18,9,Air India
0,11913,3,16,18,2,Vistara
0,5989,5,19,22,2,Jet Airways
1,6669,5,17,22,4,IndiGo
1,7832,3,5,0,19,Vistara
1,12537,3,8,15,7,Multiple carriers
1,4862,3,2,7,5,IndiGo
1,10203,5,17,8,15,Air India
0,4273,3,20,23,2,SpiceJet
1,12476,3,6,12,5,Vistara
0,4174,4,17,19,2,IndiGo
1,5022,4,6,23,16,Air India
1,9187,6,17,10,17,Vistara
1,9275,5,10,21,11,Multiple carriers
3,15419,6,11,1,13,Multiple carriers
0,7229,5,18,22,3,Jet Airways
1,12102,3,17,20,27,Vistara
1,9134,3,8,16,8,Jet Airways
0,5170,3,14,16,2,Air India
1,13941,5,20,4,8,IndiGo
0,2175,3,22,0,1,SpiceJet
1,9315,5,6,19,12,Multiple carriers
2,10919,6,6,4,21,Jet Airways
1,7451,5,23,7,8,GoAir
1,6253,6,7,22,14,Air Asia
0,3543,5,9,12,2,SpiceJet
1,12284,3,5,12,6,Jet Airways
0,4591,4,10,13,2,IndiGo
1,8586,5,5,4,22,Jet Airways
1,6442,5,8,16,7,IndiGo
0,3100,6,21,22,1,Air India
1,14151,5,20,19,22,Jet Airways
1,7064,4,6,4,22,Jet Airways
1,10262,6,9,12,27,Jet Airways
0,9564,6,11,14,3,Jet Airways
1,17261,3,16,9,16,Jet Airways
1,13067,5,20,10,14,Jet Airways
1,22270,3,14,8,18,Jet Airways
0,4483,4,23,2,2,IndiGo
2,9443,6,5,19,38,Air India
0,3873,4,6,9,2,SpiceJet
0,6015,4,5,8,3,IndiGo
2,15339,6,19,12,17,Jet Airways
0,4391,3,5,7,1,SpiceJet
1,10844,5,8,18,9,Jet Airways
1,15554,5,19,19,23,Jet Airways
0,5678,5,10,11,1,Jet Airways
1,12121,5,9,22,12,Jet Airways
0,4049,6,6,7,1,IndiGo
1,52229,3,5,10,5,Jet Airways Business
1,8147,3,11,9,21,Jet Airways
0,3210,6,19,21,1,Jet Airways
2,10368,6,5,4,22,Jet Airways
1,7452,5,9,21,11,Air India
2,13775,6,18,4,10,Jet Airways
1,6749,5,6,11,5,SpiceJet
0,3597,5,9,12,2,SpiceJet
0,11690,3,9,12,2,SpiceJet
1,5170,5,15,20,4,IndiGo
1,17057,3,13,1,11,Multiple carriers
1,14408,3,6,19,13,Multiple carriers
0,6297,3,17,19,2,IndiGo
1,9476,5,23,4,5,IndiGo
0,1965,6,22,0,1,SpiceJet
0,6138,3,9,12,2,Jet Airways
1,13377,6,15,1,10,Multiple carriers
1,17057,3,8,15,7,Multiple carriers
0,1965,5,22,0,1,SpiceJet
0,4544,4,15,18,2,Jet Airways
2,12723,5,5,12,30,Air India
1,10031,3,21,18,21,Jet Airways
1,7255,5,20,1,5,IndiGo
0,3597,5,8,10,2,SpiceJet
1,10844,5,20,20,24,Jet Airways
2,10913,3,7,19,12,Air India
0,3597,6,13,15,2,IndiGo
1,8907,6,13,23,9,Air India
2,17327,3,21,16,4,Air India
1,13044,6,14,9,19,Jet Airways
2,15164,5,17,13,20,Air India
0,5228,6,21,23,2,Air India
1,8073,5,13,21,8,Multiple carriers
0,3383,6,23,2,2,Air Asia
2,14887,3,17,22,29,Air India
1,8476,5,6,19,13,Multiple carriers
1,6093,6,6,21,14,IndiGo
0,3543,5,17,20,2,SpiceJet
1,6732,3,11,19,7,Multiple carriers
1,9663,5,18,9,14,Jet Airways
2,8146,3,8,21,12,IndiGo
0,4804,4,11,14,2,IndiGo
1,7384,6,17,23,5,Air India
0,7229,5,15,18,2,Jet Airways
1,13587,6,14,21,7,Multiple carriers
0,3841,4,6,9,2,SpiceJet
0,6094,4,5,8,2,Air India
2,12819,6,23,19,19,Jet Airways
0,3898,6,7,10,2,GoAir
1,17024,3,22,19,21,Jet Airways
1,12547,3,21,8,10,Jet Airways
1,6795,6,10,1,15,Multiple carriers
0,4326,3,5,7,2,IndiGo
0,4284,5,1,4,2,IndiGo
1,15078,5,17,1,8,Multiple carriers
1,6206,5,17,1,8,IndiGo
2,10975,5,7,9,26,Air India
2,19172,3,15,4,12,Jet Airways
2,14083,5,7,1,18,Air India
1,8266,5,7,19,11,Multiple carriers
0,6111,3,6,9,3,Vistara
1,14151,5,20,18,21,SpiceJet
0,3943,4,21,0,3,IndiGo
1,9694,3,12,17,4,IndiGo
1,13377,6,15,1,10,SpiceJet
2,13942,3,8,22,14,Multiple carriers
0,4878,6,17,19,2,Vistara
1,10321,3,10,11,24,Air India
1,18260,3,0,12,12,Multiple carriers
1,7485,5,11,1,13,Multiple carriers
1,8784,3,6,21,14,IndiGo
0,2754,3,19,20,1,IndiGo
1,6152,6,20,6,9,Air Asia
0,3943,5,21,0,3,IndiGo
1,8669,5,7,19,12,Air India
0,5678,5,19,21,1,Jet Airways
1,12898,5,7,19,11,Multiple carriers
1,11455,3,7,7,24,Jet Airways
1,10262,6,17,19,25,Jet Airways
0,4804,6,14,16,2,Jet Airways
0,19630,3,11,13,2,Air India
1,11628,3,17,23,6,Air India
2,14300,6,8,12,28,Jet Airways
2,6610,3,6,21,14,Jet Airways
2,11150,6,13,12,23,Air India
1,10262,6,16,19,27,Air India
2,12849,4,7,5,22,Jet Airways
1,13941,5,20,8,12,Jet Airways
1,6206,5,17,1,8,IndiGo
1,9134,3,5,10,5,Jet Airways
0,3971,4,5,8,2,SpiceJet
1,9709,3,8,15,7,IndiGo
1,10262,6,13,19,6,Jet Airways
1,5842,5,7,13,5,GoAir
0,5021,4,14,17,3,IndiGo
1,8452,6,7,9,25,Vistara
0,3384,3,19,21,2,IndiGo
2,13428,3,7,1,18,Air India
0,3543,5,9,12,2,SpiceJet
2,14960,6,16,12,19,Air India
0,4049,5,6,7,1,IndiGo
2,13292,6,5,19,13,Jet Airways
1,11468,5,11,18,7,SpiceJet
1,16079,6,21,4,6,Jet Airways
0,3543,6,17,20,2,SpiceJet
1,6480,6,10,21,10,Multiple carriers
0,3943,6,21,0,3,IndiGo
1,14714,6,13,19,6,Jet Airways
1,6979,5,4,21,16,IndiGo
2,9653,6,16,19,26,Multiple carriers
0,7229,5,8,11,3,Jet Airways
0,4148,3,22,0,2,IndiGo
1,7006,5,6,21,14,IndiGo
1,13817,3,5,23,17,Jet Airways
0,4804,6,22,0,2,IndiGo
1,11134,3,13,18,28,Jet Airways
2,13381,5,14,19,28,Air India
0,6121,5,13,16,2,Jet Airways
1,10262,6,8,19,11,Jet Airways
1,8266,6,8,19,10,Multiple carriers
0,3332,3,9,12,2,SpiceJet
1,7740,6,12,21,8,Multiple carriers
0,4668,5,9,12,2,Vistara
1,5636,6,2,7,5,IndiGo
1,10786,5,6,19,13,Multiple carriers
1,13941,5,20,4,8,Jet Airways
1,8907,5,9,23,13,Air India
2,9925,5,9,9,23,Jet Airways
1,15147,3,7,21,13,Multiple carriers
1,10203,5,10,23,13,Air India
1,7173,4,2,7,5,Air India
1,10844,5,16,22,6,Jet Airways
1,5397,3,16,21,4,IndiGo
2,11411,5,5,8,27,Air India
0,5734,3,10,13,2,IndiGo
1,6587,6,5,6,25,Air India
1,6442,5,8,16,7,IndiGo
0,5678,4,2,4,1,Jet Airways
2,10919,6,6,4,21,Jet Airways
1,9794,5,7,19,11,Multiple carriers
1,8891,5,9,11,25,Air India
0,4878,6,7,9,2,Vistara
1,6316,6,16,1,9,IndiGo
1,10844,5,20,19,23,Jet Airways
1,13067,5,17,15,22,Jet Airways
1,12373,5,20,4,7,Jet Airways
2,13014,6,19,4,8,Jet Airways
1,6206,6,11,1,14,Jet Airways
0,11934,3,7,10,2,IndiGo
1,10844,5,18,19,24,Jet Airways
2,15318,6,20,4,8,Jet Airways
1,10262,6,17,12,19,Jet Airways
1,6327,5,19,4,9,Air India
1,8177,5,23,4,5,IndiGo
1,7081,5,8,21,12,IndiGo
2,9483,4,23,19,19,Air India
1,16079,5,20,4,7,Jet Airways
0,4990,4,6,8,2,Jet Airways
1,14714,6,2,19,16,Air India
1,6232,3,20,1,5,IndiGo
0,5176,4,6,8,2,Air India
1,6542,4,14,19,5,Jet Airways
0,3807,6,19,22,2,Air Asia
0,3850,5,5,7,2,IndiGo
1,9646,5,13,22,9,Multiple carriers
1,5281,3,10,19,8,GoAir
1,26890,3,8,18,9,Jet Airways
1,14781,5,16,23,7,Jet Airways
2,13292,6,5,4,22,Jet Airways
2,9653,6,19,19,23,Air India
1,12681,4,16,22,6,Jet Airways
1,10203,6,20,20,23,Air India
1,12395,3,14,9,18,Vistara
0,5510,6,14,16,2,Air India
0,7718,3,17,20,2,SpiceJet
1,13731,6,6,4,22,Jet Airways
1,27282,3,9,23,13,IndiGo
0,3210,5,19,21,1,Jet Airways
0,4778,3,22,0,2,IndiGo
0,3807,5,22,1,2,Air Asia
0,4668,5,11,14,2,Vistara
1,14714,6,22,19,20,Jet Airways
1,6628,6,16,1,9,Jet Airways
0,7229,4,11,14,2,Jet Airways
2,11664,4,5,19,13,Jet Airways
1,13817,3,21,10,13,Jet Airways
1,14151,6,9,14,28,Jet Airways
0,3943,6,23,2,2,IndiGo
1,8216,5,11,22,10,IndiGo
1,14571,5,8,18,9,Jet Airways
1,15078,3,8,15,7,Multiple carriers
1,22270,3,8,16,8,Jet Airways
1,10262,6,8,4,20,Jet Airways
0,7229,4,18,22,3,Jet Airways
0,3540,6,15,18,2,IndiGo
0,3943,6,4,6,2,IndiGo
1,10262,6,19,12,16,Jet Airways
0,5000,6,5,8,3,IndiGo
0,8040,3,10,11,1,Jet Airways
1,6513,6,7,16,9,Multiple carriers
2,13591,5,16,19,26,Air India
1,13067,5,17,19,26,Jet Airways
1,14714,6,11,19,7,Jet Airways
1,14067,5,16,1,9,Air Asia
1,6827,3,5,10,5,IndiGo
0,4804,6,9,12,2,IndiGo
1,10539,6,9,10,25,Jet Airways
0,4804,4,9,12,2,IndiGo
1,5963,3,16,19,27,Jet Airways
1,8479,6,11,18,7,SpiceJet
1,15554,5,18,19,24,Jet Airways
1,20800,3,14,9,18,Jet Airways
2,10151,5,12,21,9,Air India
1,6857,5,19,23,3,Air Asia
1,10262,6,20,19,22,Jet Airways
0,4174,4,9,11,2,SpiceJet
2,15129,5,5,4,22,Jet Airways
1,8586,5,6,19,13,Jet Airways
1,8610,6,7,18,11,IndiGo
1,6416,6,8,21,12,IndiGo
0,4668,5,9,12,2,Air Asia
1,18492,3,8,19,11,Multiple carriers
0,5228,5,21,23,2,Air India
0,2017,5,22,0,1,SpiceJet
1,9663,5,20,12,16,Jet Airways
1,9663,5,14,10,20,Jet Airways
0,4174,4,9,12,2,IndiGo
1,8745,5,23,4,5,IndiGo
1,12395,3,8,16,8,Vistara
0,3841,4,6,9,2,SpiceJet
1,7662,5,12,13,25,Air India
1,12395,3,20,16,19,Vistara
1,6442,4,6,16,9,IndiGo
1,6795,6,15,1,10,Multiple carriers
1,7198,6,13,1,12,Multiple carriers
1,7064,4,16,23,7,Jet Airways
0,4160,4,7,8,1,Jet Airways
0,4030,5,17,20,3,Jet Airways
1,12898,5,11,12,25,Jet Airways
1,10877,6,8,19,10,Multiple carriers
1,11087,3,22,8,9,Jet Airways
0,4667,5,11,13,2,IndiGo
0,4441,3,6,8,2,Air India
0,5678,5,2,4,1,SpiceJet
1,6258,4,2,7,5,IndiGo
1,8586,5,6,8,25,Jet Airways
1,10844,6,18,12,17,Jet Airways
1,20800,3,14,11,21,Jet Airways
0,4409,6,22,1,2,Air Asia
1,13784,4,21,10,12,Jet Airways
1,5192,5,7,19,11,Air Asia
0,3687,6,7,9,2,Jet Airways
0,1759,3,5,7,1,Jet Airways
0,3841,4,6,9,2,SpiceJet
0,3100,5,21,22,1,Air India
1,11761,5,8,19,11,Vistara
0,3597,5,14,17,2,IndiGo
0,5678,4,2,4,1,Jet Airways
1,14231,3,13,22,8,Jet Airways
1,12192,6,8,19,11,Multiple carriers
0,3502,5,15,18,2,Jet Airways
1,7932,3,6,13,6,Air India
1,14151,5,17,21,28,Jet Airways
1,9929,6,7,19,12,Air India
0,3543,6,17,20,2,SpiceJet
2,15129,5,5,19,13,Jet Airways
1,18916,3,18,1,7,Multiple carriers
1,9397,6,7,10,27,Vistara
2,12819,6,23,19,19,Jet Airways
1,6674,6,11,22,10,IndiGo
1,7480,6,20,9,12,Air India
2,15812,6,11,19,7,Jet Airways
1,5673,5,17,22,4,Jet Airways
1,8372,5,9,19,10,Jet Airways
2,6593,3,10,21,10,Multiple carriers
1,10262,6,8,19,11,Jet Airways
1,9345,5,20,23,27,Vistara
2,13882,6,9,12,27,Jet Airways
1,10539,6,20,9,13,Jet Airways
1,5752,4,10,19,9,Jet Airways
1,9663,5,14,10,20,Jet Airways
2,7662,5,5,13,7,Air India
0,5403,4,11,14,2,Vistara
1,6628,6,9,1,16,IndiGo
0,12649,3,16,19,2,IndiGo
0,6144,3,1,4,2,Jet Airways
1,6795,6,15,1,10,Multiple carriers
1,8610,6,17,23,6,Vistara
1,6152,5,7,22,14,Air Asia
1,6628,6,17,1,8,IndiGo
0,4174,6,17,19,2,SpiceJet
1,4649,4,15,20,5,SpiceJet
2,14410,3,9,23,37,Air India
1,4226,5,19,23,3,IndiGo
2,13801,5,13,7,18,Air India
2,11071,6,20,19,23,Air India
1,7564,5,7,19,11,Multiple carriers
0,5678,4,19,21,1,Jet Airways
1,5704,3,6,23,16,Air India
1,14571,6,18,12,17,Jet Airways
0,4823,6,20,22,2,IndiGo
1,9187,4,17,10,17,Jet Airways
1,10262,6,9,12,27,Jet Airways
2,10368,6,9,19,9,Jet Airways
1,13941,5,16,16,23,Jet Airways
1,14781,5,8,19,11,Jet Airways
1,8586,6,20,4,8,Jet Airways
0,7171,6,17,19,2,Air India
0,4077,6,1,4,2,IndiGo
1,13977,3,0,7,7,Multiple carriers
0,7229,5,15,18,2,Jet Airways
1,14151,5,9,21,11,Jet Airways
1,14781,5,21,8,11,Jet Airways
0,7229,5,7,10,3,Jet Airways
1,7640,5,14,22,8,Jet Airways
2,20064,3,5,4,47,Jet Airways
0,4030,5,7,10,3,Jet Airways
1,8937,6,8,19,10,Jet Airways
1,5704,3,20,23,26,Air India
0,2754,6,12,13,1,IndiGo
1,7258,4,20,8,11,Air India
0,5644,6,14,16,2,IndiGo
1,16079,5,16,19,27,Jet Airways
0,3841,5,17,19,2,SpiceJet
1,6535,3,16,21,28,Air India
1,9929,6,8,19,11,Air India
0,4632,4,7,10,2,Jet Airways
1,5636,6,2,7,5,IndiGo
1,14714,6,19,19,23,Jet Airways
2,14424,5,10,5,19,SpiceJet
1,8452,6,17,9,16,Vistara
0,3898,3,11,14,2,GoAir
0,4804,5,22,0,2,IndiGo
0,8420,6,4,7,2,Air Asia
0,6860,3,23,2,2,IndiGo
0,3383,3,5,8,2,Air Asia
2,10975,5,13,9,20,Air India
1,5406,4,10,19,9,Jet Airways
2,13253,3,12,19,30,Air India
1,7618,3,13,21,8,Multiple carriers
1,15078,5,18,1,7,Multiple carriers
0,4804,5,17,19,2,IndiGo
1,10877,6,7,19,11,Multiple carriers
0,3687,6,7,9,2,Vistara
1,6307,4,21,3,5,Vistara
1,10262,6,22,12,13,Jet Airways
0,6216,6,6,9,3,Multiple carriers
1,10262,6,20,19,22,Air India
2,12609,6,9,12,27,Jet Airways
0,7229,5,17,20,3,Jet Airways
2,10441,5,22,19,21,Air India
1,9663,5,8,12,27,Air India
2,16840,5,15,1,10,Multiple carriers
0,4804,5,15,18,2,IndiGo
1,10197,5,3,19,15,Jet Airways
0,7295,3,13,15,2,IndiGo
1,9845,3,7,21,13,Multiple carriers Premium economy
1,15353,3,7,19,11,Multiple carriers
0,4148,3,5,8,2,IndiGo
0,4544,4,18,22,3,Jet Airways
2,13292,6,9,4,18,Jet Airways
1,6442,6,7,16,8,IndiGo
2,11150,6,13,12,23,Jet Airways
1,13067,5,9,21,11,Jet Airways
1,6327,5,19,11,16,Air India
1,27992,3,7,21,14,Jet Airways
0,6722,4,20,23,2,GoAir
2,12725,3,8,9,24,Air India
2,9483,4,13,12,23,Jet Airways
0,4591,4,21,0,3,IndiGo
1,10454,6,9,19,10,Air India
0,2754,3,21,22,1,IndiGo
2,11701,3,19,19,23,Air India
1,6442,5,8,18,9,IndiGo
0,3419,5,22,1,2,Air Asia
0,6121,4,13,16,2,Air India
0,3859,3,9,12,2,SpiceJet
1,9187,6,17,22,5,Vistara
1,10703,5,9,18,8,Jet Airways
1,13067,5,20,14,18,Jet Airways
1,8610,5,20,20,24,Jet Airways
2,10919,6,14,12,22,Jet Airways
0,3971,4,9,12,2,Air Asia
2,10368,6,9,4,18,Jet Airways
1,10152,5,2,12,10,Jet Airways
2,10939,6,13,9,20,Air India
1,8066,5,20,23,27,Jet Airways
1,12121,5,17,21,28,Air India
2,11542,6,9,13,28,Air India
1,26890,3,5,16,10,Jet Airways
1,7064,4,18,16,21,Jet Airways
0,4804,4,17,19,2,Jet Airways
1,14714,6,16,4,12,Jet Airways
1,9319,3,5,11,5,IndiGo
0,5224,5,14,16,2,IndiGo
1,5298,6,6,12,5,IndiGo
0,3311,5,21,0,2,SpiceJet
1,8285,3,8,21,12,IndiGo
1,9134,3,5,8,26,Jet Airways
1,11410,6,16,22,5,Air Asia
1,10539,6,17,21,28,Jet Airways
1,14714,6,14,19,5,Vistara
0,4482,3,23,2,2,Air Asia
1,15135,3,6,18,12,Multiple carriers
0,4544,4,17,20,3,Jet Airways
0,8040,3,10,11,1,Jet Airways
0,4239,3,7,10,2,GoAir
1,12898,5,19,12,16,Jet Airways
1,4692,6,7,13,6,Jet Airways
1,13067,5,9,10,25,Jet Airways
2,11507,6,5,19,13,Jet Airways
1,14781,5,14,23,9,Jet Airways
0,5406,3,14,17,3,IndiGo
1,12898,5,18,19,24,Jet Airways
0,4145,4,20,23,2,Air Asia
1,6857,6,19,23,3,Air Asia
0,5515,3,9,11,2,SpiceJet
1,6587,5,5,6,25,Air India
0,4667,5,11,13,2,Air India
2,9836,4,7,10,27,Air India
0,3873,6,9,11,2,SpiceJet
0,4823,6,7,10,2,IndiGo
0,5678,3,19,21,1,Jet Airways
0,5403,4,7,9,2,Vistara
0,4804,5,17,19,2,IndiGo
1,11410,6,16,22,5,Jet Airways
1,19225,3,14,19,5,Jet Airways
2,14687,5,9,5,20,Air India
0,4145,5,20,23,2,Multiple carriers
2,18804,6,11,19,7,Jet Airways
0,4508,6,19,22,2,Air Asia
0,4544,4,18,22,3,Jet Airways
1,5775,6,21,3,5,IndiGo
1,13339,3,6,19,13,Jet Airways
1,13731,5,14,4,14,Jet Airways
0,5403,4,21,23,2,Jet Airways
0,3419,5,1,4,2,IndiGo
1,5797,6,11,1,13,Jet Airways
1,8372,6,8,19,11,Air India
